"Время"; "Значение"
2,157; 351,3878071474419
2,158; 351,89997734043953
2,159; 352,3947904335637
2,16; 352,93467723038964
2,161; 353,4082602052174
2,162; 353,89395576769743
2,163; 354,2885781173919
2,164; 354,7024119355958
2,165; 355,2171620876149
2,166; 355,81836656507124
2,167; 356,52692332939534
2,168; 357,34641758108205
2,169; 358,28057821569047
2,17; 359,296467564913
2,171; 360,4540444146019
2,172; 361,6220227201049
2,173; 362,8454201760768
2,174; 364,1272192047695
2,175; 365,5056728833036
2,176; 366,99595790851447
2,177; 368,5558060264731
2,178; 370,2301345108031
2,179; 372,14214977646634
2,18; 374,08564198319146
2,181; 376,089262739743
2,182; 378,13163560909845
2,183; 380,1170865698342
2,184; 382,0170553195992
2,185; 383,91612898846336
2,186; 385,959406326757
2,187; 388,026030961448
2,188; 389,97260515568263
2,189; 391,8526016350071
2,19; 393,65724522772996
2,191; 395,45666025442415
2,192; 397,3579567207173
2,193; 399,2749286123733
2,194; 401,04091706809106
2,195; 402,7266171156483
2,196; 404,468239882989
2,197; 406,29211621539457
2,198; 408,1997881656198
2,199; 410,1025648835364
2,2; 411,83575154666505
2,201; 413,4338320241809
2,202; 414,9866052109486
2,203; 416,393548370009
2,204; 417,5718959990208
2,205; 418,71672026153067
2,206; 419,941672818752
2,207; 421,18367938173236
2,208; 422,3112225934246
2,209; 423,40197857195574
2,21; 424,5444455387576
2,211; 425,6243430362197
2,212; 426,6974203715149
2,213; 427,8220650958085
2,214; 428,9693793205711
2,215; 430,15971361216407
2,216; 431,3425493642811
2,217; 432,6038020041103
2,218; 434,0136249120667
2,219; 435,5020092986361
2,22; 436,9523987280909
2,221; 438,3547492113267
2,222; 439,67059313730147
2,223; 440,9555332058454
2,224; 442,15838504922266
2,225; 443,2080712483489
2,226; 444,10404239206
2,227; 444,8265351511874
2,228; 445,30363804724755
2,229; 445,51460037993775
2,23; 445,47057680695457
2,231; 445,1100822213849
2,232; 444,61464817925037
2,233; 444,03115310974977
2,234; 443,39498446670564
2,235; 442,7069925147871
2,236; 442,0042345607671
2,237; 441,2806252739148
2,238; 440,44848629315436
2,239; 439,47240866693727
2,24; 438,51173720960156
2,241; 437,53314249685764
2,242; 436,43993381072613
2,243; 435,38372473471486
2,244; 434,3386163853345
2,245; 433,2217092930967
2,246; 431,94711820922885
2,247; 430,6078805351153
2,248; 429,3077691977746
2,249; 427,9961835675077
2,25; 426,64961304450844
2,251; 425,1952764697961
2,252; 423,6965640139622
2,253; 422,1988542296267
2,254; 420,74816956231314
2,255; 419,2501918654216
2,256; 417,6664260811128
2,257; 415,96509702792434
2,258; 414,14314640757846
2,259; 412,1705706944617
2,26; 410,17001306864375
2,261; 408,09745604104626
2,262; 405,93745106271865
2,263; 403,8150421579745
2,264; 401,7976990899298
2,265; 399,7905154689473
2,266; 397,68914635911733
2,267; 395,5536297048991
2,268; 393,47120592439757
2,269; 391,44717591791067
2,27; 389,4891294148201
2,271; 387,60321955557856
2,272; 385,6608458646668
2,273; 383,73560722355893
2,274; 381,92349021264994
2,275; 380,15802867898964
2,276; 378,4102430864119
2,277; 376,57544616568896
2,278; 374,54417407616427
2,279; 372,41805823995475
2,28; 370,31832422378335
2,281; 368,2927267477675
2,282; 366,29070271612386
2,283; 364,4078925461275
2,284; 362,58882130839794
2,285; 360,8595347932005
2,286; 359,2144671040435
2,287; 357,56630230736954
2,288; 356,03486959609427
2,289; 354,60015879309424
2,29; 353,2899204346554
2,291; 352,16302210049133
